provider,region,instance,family
azure,south-africa-west,sles-enterprise-basic-ds13-2-v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds13-4-v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds13v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds14-4-v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds14-8-v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds14v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds15iv2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds15v2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-ds1v2-standard,general-purpose
azure,south-africa-west,sles-enterprise-basic-ds2v2-standard,general-purpose
azure,south-africa-west,sles-enterprise-basic-ds3v2-standard,general-purpose
azure,south-africa-west,sles-enterprise-basic-ds4v2-standard,general-purpose
azure,south-africa-west,sles-enterprise-basic-ds5v2-standard,general-purpose
azure,south-africa-west,sles-enterprise-basic-e16-4s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e16-8s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e16asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e16av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e16sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e16v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e20asv4-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e20av4-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e20sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e20v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e2asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e2av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e2sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e2v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e32-16s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e32-8s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e32asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e32av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e32sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e32v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e4-2s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e48asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e48av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e48sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e48v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e4asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e4av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e4sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e4v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e64-16s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e64-32s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e64asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e64av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e64isv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e64iv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e64sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e64v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e8-2s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e8-4s-v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e8asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e8av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e8sv3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e8v3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-e96asv4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-e96av4-standard,memory-optimized-amd
azure,south-africa-west,sles-enterprise-basic-f1-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f16-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f16s-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f16sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f1s-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f2s-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f2sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f32sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f4-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f48sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f4s-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f4sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f64sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f72sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f8-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f8s-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-f8sv2-standard,compute-optimized
azure,south-africa-west,sles-enterprise-basic-g1-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-g2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-g3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-g4-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-g5-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs1-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs3-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs4-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs4-4-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs4-8-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs5-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs5-16-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-gs5-8-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-h16-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-h16m-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-h16mr-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-h16r-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-h8-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-h8m-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-hb120rsv2-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-hb60rs-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-hc44rs-standard,high-performance
azure,south-africa-west,sles-enterprise-basic-l16s-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l16sv2-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l32s-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l32sv2-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l48sv2-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l4s-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l64sv2-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l80sv2-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l8s-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-l8sv2-standard,storage-optimized
azure,south-africa-west,sles-enterprise-basic-m128-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m128-32ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m128-64ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m128m-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m128ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m128s-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m16-8ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m16ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m208msv2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m208sv2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m32ls-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m32ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m32ts-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m416msv2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m416sv2-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64-16ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64-32ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64ls-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64m-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m64s-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-m8ms-standard,memory-optimized
azure,south-africa-west,sles-enterprise-basic-nc12-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc12sv2-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc12sv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc24-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc24r-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc24rsv2-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc24rsv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc24sv2-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc24sv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc6-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc6sv2-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nc6sv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nd12s-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nd24rs-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nd24s-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nd40rsv2-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nd6s-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv12-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv12sv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv16sv4-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv24-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv24sv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv32sv4-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv48sv3-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv4sv4-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv6-standard,gpu
azure,south-africa-west,sles-enterprise-basic-nv8sv4-standard,gpu
azure,south-africa-west,sles-enterprise-basic-pb12s-standard,na
azure,south-africa-west,sles-enterprise-basic-pb24s-standard,na
azure,south-africa-west,sles-enterprise-basic-pb6s-standard,na
azure,uae-central,sles-enterprise-basic-a0-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a1-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a10-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a11-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a1v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a2mv2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a2v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a4-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a4mv2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a4v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a5-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a6-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a7-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a8-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a8mv2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a8v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-a9-standard,general-purpose
azure,uae-central,sles-enterprise-basic-b12ms-standard,na
azure,uae-central,sles-enterprise-basic-b16ms-standard,na
azure,uae-central,sles-enterprise-basic-b1ms-standard,na
azure,uae-central,sles-enterprise-basic-b1s-standard,na
azure,uae-central,sles-enterprise-basic-b20ms-standard,na
azure,uae-central,sles-enterprise-basic-b2ms-standard,na
azure,uae-central,sles-enterprise-basic-b2s-standard,na
azure,uae-central,sles-enterprise-basic-b4ms-standard,na
azure,uae-central,sles-enterprise-basic-b8ms-standard,na
azure,uae-central,sles-enterprise-basic-d1-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d11-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d11s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d11v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d12-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d12s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d12v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d13-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d13s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d13v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d14-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d14s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d14v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d15iv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d15v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d16asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d16av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d16sv3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d16v3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d1s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d1v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d2asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d2av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d2s-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d2sv3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d2v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d2v3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d32asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d32av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d32sv3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d32v3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d3s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d3v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d4-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d48asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d48av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d48sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d48v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-d4asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d4av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d4s-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d4sv3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d4v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d4v3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d5v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d64asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d64av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d64sv3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d64v3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d8asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d8av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d8sv3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d8v3-standard,general-purpose
azure,uae-central,sles-enterprise-basic-d96asv4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-d96av4-standard,general-purpose-amd
azure,uae-central,sles-enterprise-basic-dc1sv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-dc2s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-dc2sv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-dc4s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-dc4sv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-dc8sv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds11-1-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds11v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds12-1-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds12-2-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds12v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds13-2-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds13-4-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds13v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds14-4-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds14-8-v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds14v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds15iv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds15v2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-ds1v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-ds2v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-ds3v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-ds4v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-ds5v2-standard,general-purpose
azure,uae-central,sles-enterprise-basic-e16-4s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e16-8s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e16asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e16av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e16sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e16v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e20asv4-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e20av4-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e20sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e20v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e2asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e2av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e2sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e2v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e32-16s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e32-8s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e32asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e32av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e32sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e32v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e4-2s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e48asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e48av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e48sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e48v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e4asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e4av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e4sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e4v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e64-16s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e64-32s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e64asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e64av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e64isv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e64iv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e64sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e64v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e8-2s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e8-4s-v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e8asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e8av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e8sv3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e8v3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-e96asv4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-e96av4-standard,memory-optimized-amd
azure,uae-central,sles-enterprise-basic-f1-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f16-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f16s-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f16sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f1s-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f2s-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f2sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f32sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f4-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f48sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f4s-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f4sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f64sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f72sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f8-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f8s-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-f8sv2-standard,compute-optimized
azure,uae-central,sles-enterprise-basic-g1-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-g2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-g3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-g4-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-g5-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs1-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs3-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs4-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs4-4-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs4-8-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs5-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs5-16-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-gs5-8-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-h16-standard,high-performance
azure,uae-central,sles-enterprise-basic-h16m-standard,high-performance
azure,uae-central,sles-enterprise-basic-h16mr-standard,high-performance
azure,uae-central,sles-enterprise-basic-h16r-standard,high-performance
azure,uae-central,sles-enterprise-basic-h8-standard,high-performance
azure,uae-central,sles-enterprise-basic-h8m-standard,high-performance
azure,uae-central,sles-enterprise-basic-hb120rsv2-standard,high-performance
azure,uae-central,sles-enterprise-basic-hb60rs-standard,high-performance
azure,uae-central,sles-enterprise-basic-hc44rs-standard,high-performance
azure,uae-central,sles-enterprise-basic-l16s-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l16sv2-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l32s-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l32sv2-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l48sv2-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l4s-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l64sv2-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l80sv2-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l8s-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-l8sv2-standard,storage-optimized
azure,uae-central,sles-enterprise-basic-m128-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m128-32ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m128-64ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m128m-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m128ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m128s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m16-8ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m16ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m208msv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m208sv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m32ls-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m32ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m32ts-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m416msv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m416sv2-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64-16ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64-32ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64ls-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64m-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m64s-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-m8ms-standard,memory-optimized
azure,uae-central,sles-enterprise-basic-nc12-standard,gpu
azure,uae-central,sles-enterprise-basic-nc12sv2-standard,gpu
azure,uae-central,sles-enterprise-basic-nc12sv3-standard,gpu
azure,uae-central,sles-enterprise-basic-nc24-standard,gpu
azure,uae-central,sles-enterprise-basic-nc24r-standard,gpu
azure,uae-central,sles-enterprise-basic-nc24rsv2-standard,gpu
azure,uae-central,sles-enterprise-basic-nc24rsv3-standard,gpu
azure,uae-central,sles-enterprise-basic-nc24sv2-standard,gpu
azure,uae-central,sles-enterprise-basic-nc24sv3-standard,gpu
azure,uae-central,sles-enterprise-basic-nc6-standard,gpu
